System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,GPUs,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_2KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:39,1,272,16,17,4,2743330.405882353,2,1,8,776,621.4258,1688.167
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_1KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:42,2,560,16,35,8,3145147.0082222223,1,1,16,784,427.056,1098.524
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_2KPAR_202603232118.OUTCAR,202603232118,2026.03.23 21:19:02,16,4480,128,35,64,7525908.365283019,2,1,64,832,384.8998,580.259
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_8KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:38,2,512,64,8,8,3055140.2983724135,8,1,8,776,328.1724,1120.484
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_4KPAR_202603231553.OUTCAR,202603231553,2026.03.23 15:53:40,16,4480,128,35,64,4136231.3661935483,4,1,32,800,78.6496,256.346
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_2KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:39,2,560,16,35,8,3288015.9221818177,2,1,8,776,357.0562,1007.766
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:07,8,2240,64,35,32,3200160.7408,4,1,16,784,113.2497,356.842
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_2KPAR_202603232113.OUTCAR,202603232113,2026.03.23 21:14:06,1,256,32,8,4,4019860.28502714,2,1,16,784,778.9844,3612.316
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:13,4,1120,32,35,16,3553442.9513043477,1,1,32,800,291.3945,710.81
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_4KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:21:11,8,2048,256,8,32,7422309.578514286,4,1,64,832,510.5184,1094.607
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_8KPAR_202603201520.OUTCAR,202603201520,2026.03.20 15:20:40,16,4352,256,17,64,6175625.402181818,8,1,32,800,77.5589,360.676
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_4KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:36:21,8,2048,256,8,32,7027127.126241135,4,1,64,832,518.9288,1092.832
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_2KPAR_202603232129.OUTCAR,202603232129,2026.03.23 21:29:44,16,4352,256,17,64,10546392.68335484,2,1,128,896,603.427,855.642
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:42,4,1024,128,8,16,6566912.943020408,4,1,32,800,329.7925,1873.659
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:23,16,4352,256,17,64,20212720.172065575,1,1,256,1024,1466.2077,1830.587
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_8KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:25,4,1120,32,35,16,2982945.5868852455,8,1,4,772,170.691,524.506
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_8KPAR_202603232122.OUTCAR,202603232122,2026.03.23 21:22:57,4,1120,32,35,16,3230368.8224,8,1,4,772,170.5083,520.463
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:07,2,560,16,35,8,3063216.032,1,1,16,784,427.6228,1095.392
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_8KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:21:04,8,2048,256,8,32,7919160.317672728,8,1,32,800,182.0882,1039.424
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_2KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:27,1,256,32,8,4,4092778.915041667,2,1,16,784,753.6171,3597.485
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_8KPAR_202603231532.OUTCAR,202603231532,2026.03.23 15:32:47,8,2176,128,17,32,4676020.511085714,8,1,16,784,114.1238,563.391
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_4KPAR_202603231530.OUTCAR,202603231530,2026.03.23 15:31:55,8,2048,256,8,32,7454796.904397163,4,1,64,832,517.8768,1096.091
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_8KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:39,8,2176,128,17,32,4748105.760438357,8,1,16,784,114.0155,558.758
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_4KPAR_202603231524.OUTCAR,202603231524,2026.03.23 15:24:31,8,2240,64,35,32,3503783.389090909,4,1,16,784,114.266,356.32
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_4KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:21,4,1120,32,35,16,3100548.228210526,4,1,8,776,185.3284,570.786
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:06,2,560,16,35,8,3220193.5399999996,2,1,8,776,356.2423,1008.81
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_2KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:45,4,1120,32,35,16,3031520.107,2,1,16,784,219.9444,601.413
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_8KPAR_202603231537.OUTCAR,202603231537,2026.03.23 15:37:59,8,2048,256,8,32,6876030.925679389,8,1,32,800,182.7606,1034.922
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_2KPAR_202603232121.OUTCAR,202603232121,2026.03.23 21:22:49,4,1024,128,8,16,6813571.796460967,2,1,64,832,1042.6533,2044.708
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:07,8,2240,64,35,32,7627379.156040404,1,1,64,832,773.118,1065.442
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_1KPAR_202603232116.OUTCAR,202603232116,2026.03.23 21:16:27,2,560,16,35,8,3000064.0540845073,1,1,16,784,431.292,1104.68
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_8KPAR_202603232153.OUTCAR,202603232153,2026.03.23 21:53:55,16,4352,256,17,64,5243787.073488371,8,1,32,800,76.9969,354.78
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_1KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:36:22,8,2048,256,8,32,18772881.787127275,1,1,256,1024,2491.8337,3340.101
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_4KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:02,1,280,8,35,4,2652948.9433962265,4,1,2,770,615.4386,1589.52
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_4KPAR_202603232144.OUTCAR,202603232144,2026.03.23 21:44:37,16,4480,128,35,64,4267555.665655172,4,1,32,800,78.9802,262.811
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_4KPAR_202603231557.OUTCAR,202603231557,2026.03.23 15:58:11,16,4096,512,8,64,12098668.539317073,4,1,128,896,540.7181,969.771
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_2KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:45,8,2240,64,35,32,3635967.955692308,2,1,32,800,149.045,408.184
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_1KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:36:22,4,1024,128,8,16,10098457.732979406,1,1,128,896,2102.8661,3312.476
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_2KPAR_202603232119.OUTCAR,202603232119,2026.03.23 21:20:06,2,544,32,17,8,3939552.711369294,2,1,16,784,412.5159,1824.645
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_2KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:25,2,544,32,17,8,3990618.433266667,2,1,16,784,411.8823,1817.518
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_1KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:49,2,544,32,17,8,4152673.9452235294,1,1,32,800,518.0249,1920.852
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_2KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:34,16,4352,256,17,64,10327620.51880851,2,1,128,896,607.656,860.497
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_1KPAR_202603232113.OUTCAR,202603232113,2026.03.23 21:13:28,1,280,8,35,4,2825495.2188292686,1,1,8,776,703.4364,1868.669
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_2KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:58,1,256,32,8,4,4104508.2130743805,2,1,16,784,743.5881,3638.047
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_4KPAR_202603201520.OUTCAR,202603201520,2026.03.20 15:20:40,16,4352,256,17,64,8064649.0976,4,1,64,832,281.0959,492.994
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_8KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:56,8,2176,128,17,32,4523525.256888889,8,1,16,784,113.876,555.986
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_4KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:46,2,560,16,35,8,2858300.8945454545,4,1,4,772,321.7236,871.764
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_8KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:36:21,4,1024,128,8,16,4738394.85789928,8,1,16,784,217.9074,1082.116
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_1KPAR_202603232200.OUTCAR,202603232200,2026.03.23 22:01:03,16,4096,512,8,64,32077654.937537715,1,1,512,1024,2480.8081,3112.409
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_4KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:33,4,1088,64,17,16,4338479.157818182,4,1,16,784,213.1466,984.516
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_2KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:56,4,1088,64,17,16,4367349.883529413,2,1,32,800,266.6425,1028.943
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_1KPAR_202603232113.OUTCAR,202603232113,2026.03.23 21:13:49,1,272,16,17,4,3811715.43859081,1,1,16,784,814.9891,3459.793
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_4KPAR_202603232218.OUTCAR,202603232218,2026.03.23 22:19:03,16,4096,512,8,64,11780219.515870968,4,1,128,896,544.0903,976.062
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_4KPAR_202603232141.OUTCAR,202603232141,2026.03.23 21:42:24,8,2048,256,8,32,7266710.936068376,4,1,64,832,524.1045,1103.744
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:06,4,1120,32,35,16,3081091.7004,2,1,16,784,218.5616,602.569
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:17,4,1088,64,17,16,4371447.297910448,2,1,32,800,264.5283,1033.035
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_2KPAR_202603232113.OUTCAR,202603232113,2026.03.23 21:13:43,1,280,8,35,4,2747359.591067961,2,1,4,772,628.7295,1566.041
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_8KPAR_202603210741.OUTCAR,202603210741,2026.03.21 07:42:12,16,4352,256,17,64,5274333.248,8,1,32,800,76.9899,353.429
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_2KPAR_202603231542.OUTCAR,202603231542,2026.03.23 15:43:15,16,4480,128,35,64,8656912.726857143,2,1,64,832,387.6924,582.318
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_1KPAR_202603210739.OUTCAR,202603210739,2026.03.21 07:40:15,16,4352,256,17,64,19655948.427803278,1,1,256,1024,1472.6847,1833.249
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_8KPAR_202603232226.OUTCAR,202603232226,2026.03.23 22:27:23,16,4096,512,8,64,8189962.1461333325,8,1,64,832,275.8184,652.358
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_4KPAR_202603232119.OUTCAR,202603232119,2026.03.23 21:20:19,2,544,32,17,8,2909613.0473548383,4,1,8,776,327.9745,943.687
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:24,8,2176,128,17,32,10008584.44108108,1,1,128,896,1182.1775,1569.84
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_8KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:17,4,1088,64,17,16,2757997.72,8,1,8,776,173.8282,553.614
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_1KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:21:00,16,4096,512,8,64,33697221.88606793,1,1,512,1024,2463.6464,3093.576
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_4KPAR_202603231529.OUTCAR,202603231529,2026.03.23 15:30:03,8,2176,128,17,32,4999963.208,4,1,32,800,138.9773,589.939
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_4KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:12,4,1120,32,35,16,3284203.853263158,4,1,8,776,185.5805,570.689
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_4KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:44,4,1120,32,35,16,3171052.001315069,4,1,8,776,185.6704,570.142
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_4KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:56,4,1088,64,17,16,4426895.411636364,4,1,16,784,214.2779,989.047
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_1KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:57,4,1088,64,17,16,6507105.644626506,1,1,64,832,1114.3278,1620.941
